Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,218,Ecuador,,,,,,,,,3006,Pharmaceutical goods,,,,,,,124,,6881,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,887,,68548,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,899,"Areas, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,1512,,296724,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,458,Malaysia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,275,,33135,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,579,Norway,,,,,,,,,3006,Pharmaceutical goods,,,,,,,320,,635664,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,33829,,4119512,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,616,Poland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2059,,186361,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,77,,12692,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,188,Costa Rica,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10,,159,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,384,Côte d'Ivoire,,,,,,,,,3006,Pharmaceutical goods,,,,,,,100,,8195,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,360,Indonesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,84,,16628,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,344,"China, Hong Kong SAR",,,,,,,,,3006,Pharmaceutical goods,,,,,,,38947,,5959721,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5532,,1221185,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7447,,296106,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,702,Singapore,,,,,,,,,3006,Pharmaceutical goods,,,,,,,133,,29697,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,646,Rwanda,,,,,,,,,3006,Pharmaceutical goods,,,,,,,81,,4746,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,204,Benin,,,,,,,,,3006,Pharmaceutical goods,,,,,,,502,,8927,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,50,Bangladesh,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18,,1398,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,65626,,5456218,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,634,Qatar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,67,,17398,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,18964,,540957,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,591,Panama,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,3618,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,36,Australia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4932,,238554,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,757,Switzerland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,20285,,3196872,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,826,United Kingdom,,,,,,,,,3006,Pharmaceutical goods,,,,,,,152352,,1468911,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,392,Japan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2440,,354193,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,31333,,295056,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,170,Colombia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2514,,221981,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3186,,159632,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,757,Switzerland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2856,,503366,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5211,,91405,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,138,,70011,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,40758,,2153864,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,300,Greece,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4687,,773495,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,784,United Arab Emirates,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3347,,102874,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,512,Oman,,,,,,,,,3006,Pharmaceutical goods,,,,,,,33,,7365,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5,,217,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,792,Turkey,,,,,,,,,3006,Pharmaceutical goods,,,,,,,23610,,34769,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2353,,157681,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,276,Germany,,,,,,,,,3006,Pharmaceutical goods,,,,,,,66372,,5446205,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,40,Austria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4321,,3348440,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,442,Luxembourg,,,,,,,,,3006,Pharmaceutical goods,,,,,,,32,,981,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,458,Malaysia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1362,,11138,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,36,Australia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,78,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,694,Sierra Leone,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1720,,5017,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,35956,,325658,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,710,South Africa,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7,,1347,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,38,,3093,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,705,Slovenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,51,,12255,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,376,Israel,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1160,,161842,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,752,Sweden,,,,,,,,,3006,Pharmaceutical goods,,,,,,,289,,55389,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,499,,100597,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,428,Latvia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,187,,1676,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,470,Malta,,,,,,,,,3006,Pharmaceutical goods,,,,,,,236,,40279,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,56,Belgium,,,,,,,,,3006,Pharmaceutical goods,,,,,,,20882,,1991989,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,480,Mauritius,,,,,,,,,3006,Pharmaceutical goods,,,,,,,217,,24992,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,381,Italy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,149488,,6268763,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,214,Dominican Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,8647,,864455,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,504,Morocco,,,,,,,,,3006,Pharmaceutical goods,,,,,,,34426,,423155,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,39,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,699,India,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2275,,153869,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,251,France,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2485,,119729,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,778023,,46853000,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,102,,12343,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,554,New Zealand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,168,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,116,Cambodia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13,,1600,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1048,,382276,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,410,Rep. of Korea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,938,,88615,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,702,Singapore,,,,,,,,,3006,Pharmaceutical goods,,,,,,,71,,1334,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,208,Denmark,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13369,,1079231,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,818,Egypt,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,107,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,704,Viet Nam,,,,,,,,,3006,Pharmaceutical goods,,,,,,,294,,38240,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,376,Israel,,,,,,,,,3006,Pharmaceutical goods,,,,,,,119,,62184,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1040,,38276,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,324,Guinea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,944,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,876,Wallis and Futuna Isds,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,125,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,404,Kenya,,,,,,,,,3006,Pharmaceutical goods,,,,,,,16,,2423,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,14330,,937000,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,258,French Polynesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1978,,99065,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,724,Spain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,84977,,7262723,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,8,Albania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,77,,11683,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,395,,18733,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,710,South Africa,,,,,,,,,3006,Pharmaceutical goods,,,,,,,853,,216211,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,76,Brazil,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1646,,85898,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,40,Austria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3433,,225369,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,381,Italy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,59793,,3353979,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,442,Luxembourg,,,,,,,,,3006,Pharmaceutical goods,,,,,,,138,,16090,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,642,Romania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,648,,76220,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,20,Andorra,,,,,,,,,3006,Pharmaceutical goods,,,,,,,110,,5112,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,368,Iraq,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,214,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,705,Slovenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,34,,8506,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,12,Algeria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1452,,242994,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,214,Dominican Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,7,,3343,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,854,Burkina Faso,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3,,5331,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,266,Gabon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,510,,15542,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,188,Costa Rica,,,,,,,,,3006,Pharmaceutical goods,,,,,,,49,,17542,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,470,Malta,,,,,,,,,3006,Pharmaceutical goods,,,,,,,118,,30068,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,498,Rep. of Moldova,,,,,,,,,3006,Pharmaceutical goods,,,,,,,252,,27598,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,480,Mauritius,,,,,,,,,3006,Pharmaceutical goods,,,,,,,27,,4038,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,364,Iran,,,,,,,,,3006,Pharmaceutical goods,,,,,,,630,,137522,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,262,Djibouti,,,,,,,,,3006,Pharmaceutical goods,,,,,,,208,,2518,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,478,Mauritania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,4,,129,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,48,Bahrain,,,,,,,,,3006,Pharmaceutical goods,,,,,,,53,,8195,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3527,,301010,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,360,Indonesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,137,,20082,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,410,Rep. of Korea,,,,,,,,,3006,Pharmaceutical goods,,,,,,,21,,6059,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,51,Armenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,31,,4876,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,196,Cyprus,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3428,,129717,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,104,Myanmar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,70,,7824,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,688,Serbia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,79,,15949,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,807,TFYR of Macedonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,68,,6011,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,152,Chile,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1062,,73747,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,686,Senegal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,603,,23300,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,400,Jordan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,20,,16185,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,246,Finland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,135,,36925,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,233,Estonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,138,,22164,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,120,Cameroon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,203,,18552,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,818,Egypt,,,,,,,,,3006,Pharmaceutical goods,,,,,,,402,,80750,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,780,Trinidad and Tobago,,,,,,,,,3006,Pharmaceutical goods,,,,,,,14,,2065,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,729,Sudan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,250,,4278,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,31,Azerbaijan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,215,,29320,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,466,Mali,,,,,,,,,3006,Pharmaceutical goods,,,,,,,274,,6909,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,752,Sweden,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2144,,225323,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,608,Philippines,,,,,,,,,3006,Pharmaceutical goods,,,,,,,768,,47441,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,760,Syria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,319,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,392,Japan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,871,,72519,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,422,Lebanon,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1937,,278440,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,398,Kazakhstan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,11,,1420,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,203,Czech Rep.,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6900,,556603,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,579,Norway,,,,,,,,,3006,Pharmaceutical goods,,,,,,,403,,92317,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,577,"Other Africa, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,6,,510,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,144,Sri Lanka,,,,,,,,,3006,Pharmaceutical goods,,,,,,,107,,21139,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,562,Niger,,,,,,,,,3006,Pharmaceutical goods,,,,,,,79,,3925,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,441714,,37124682,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,100,Bulgaria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,26516,,257532,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3641,,382703,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,620,Portugal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1749,,11219,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,348,Hungary,,,,,,,,,3006,Pharmaceutical goods,,,,,,,25691,,2680137,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,57952,,6132762,,,0
HS,2017,201702,February 2017,4,0,1,Imports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,29804,,4862255,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,428,Latvia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,293,,55411,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,652,Saint-Barthélemy,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,50,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,768,Togo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,87,,12811,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,178,Congo,,,,,,,,,3006,Pharmaceutical goods,,,,,,,341,,26342,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,208,Denmark,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2083,,282878,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,682,Saudi Arabia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,327,,44509,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,600,Paraguay,,,,,,,,,3006,Pharmaceutical goods,,,,,,,57,,4745,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,540,New Caledonia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1178,,111057,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,566,Nigeria,,,,,,,,,3006,Pharmaceutical goods,,,,,,,14,,3949,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,788,Tunisia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6033,,231609,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,554,New Zealand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,689,,34766,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,440,Lithuania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,59,,16589,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,414,Kuwait,,,,,,,,,3006,Pharmaceutical goods,,,,,,,42,,8711,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,826,United Kingdom,,,,,,,,,3006,Pharmaceutical goods,,,,,,,8628,,1489045,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,242,Fiji,,,,,,,,,3006,Pharmaceutical goods,,,,,,,200,,5100,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,643,Russian Federation,,,,,,,,,3006,Pharmaceutical goods,,,,,,,6509,,748441,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,484,Mexico,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3524,,252088,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,620,Portugal,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2260,,226071,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,156,China,,,,,,,,,3006,Pharmaceutical goods,,,,,,,773,,170761,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,450,Madagascar,,,,,,,,,3006,Pharmaceutical goods,,,,,,,21,,2768,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,764,Thailand,,,,,,,,,3006,Pharmaceutical goods,,,,,,,5,,2773,,,0
HS,2017,201702,February 2017,4,0,2,Exports,251,France,,352,Iceland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,3,,2020,,,0
HS,2017,201709,September 2017,4,0,2,Exports,251,France,,528,Netherlands,,,,,,,,,3006,Pharmaceutical goods,,,,,,,54447,,3427863,,,0
HS,2017,201709,September 2017,4,0,1,Imports,251,France,,694,Sierra Leone,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1905,,8447,,,0
HS,2017,201709,September 2017,4,0,1,Imports,251,France,,703,Slovakia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,2653,,192398,,,0
HS,2017,201709,September 2017,4,0,1,Imports,251,France,,196,Cyprus,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,67,,,0
HS,2017,201709,September 2017,4,0,1,Imports,251,France,,360,Indonesia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,44,,11763,,,0
HS,2017,201709,September 2017,4,0,1,Imports,251,France,,372,Ireland,,,,,,,,,3006,Pharmaceutical goods,,,,,,,43628,,3367230,,,0
HS,2017,201709,September 2017,4,0,1,Imports,251,France,,490,"Other Asia, nes",,,,,,,,,3006,Pharmaceutical goods,,,,,,,2,,79,,,0
HS,2017,201709,September 2017,4,0,1,Imports,251,France,,0,World,,,,,,,,,3006,Pharmaceutical goods,,,,,,,922216,,50850786,,,0
HS,2017,201709,September 2017,4,0,1,Imports,251,France,,842,United States of America,,,,,,,,,3006,Pharmaceutical goods,,,,,,,37378,,4783383,,,0
HS,2017,201709,September 2017,4,0,2,Exports,251,France,,124,Canada,,,,,,,,,3006,Pharmaceutical goods,,,,,,,572,,39262,,,0
HS,2017,201709,September 2017,4,0,2,Exports,251,France,,144,Sri Lanka,,,,,,,,,3006,Pharmaceutical goods,,,,,,,204,,43761,,,0
HS,2017,201709,September 2017,4,0,2,Exports,251,France,,8,Albania,,,,,,,,,3006,Pharmaceutical goods,,,,,,,1,,136,,,0
HS,2017,201709,September 2017,4,0,2,Exports,251,France,,20,Andorra,,,,,,,,,3006,Pharmaceutical goods,,,,,,,41,,3655,,,0
HS,2017,201709,September 2017,4,0,2,Exports,251,France,,31,Azerbaijan,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10,,4158,,,0
HS,2017,201709,September 2017,4,0,2,Exports,251,France,,32,Argentina,,,,,,,,,3006,Pharmaceutical goods,,,,,,,10401,,366692,,,0
HS,2017,201709,September 2017,4,0,2,Exports,251,France,,51,Armenia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,60,,11758,,,0
HS,2017,201709,September 2017,4,0,2,Exports,251,France,,458,Malaysia,,,,,,,,,3006,Pharmaceutical goods,,,,,,,319,,30975,,,0
HS,2017,201709,September 2017,4,0,2,Exports,251,France,,404,Kenya,,,,,,,,,3006,Pharmaceutical goods,,,,,,,319,,8023,,,0
HS,2017,201709,September 2017,4,0,1,Imports,251,France,,208,Denmark,,,,,,,,,3006,Pharmaceutical goods,,,,,,,13028,,1066848,,,0
HS,2017,201709,September 2017,4,0,1,Imports,251,France,,212,Dominica,,,,,,,,,3006,Pharmaceutical goods,,,,,,,12128,,327527,,,0
